row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,cup_id_group,round_group,sample_id_group,treatment_group,weight_g_measurement,width_mm_measurement,length_mm_measurement,area_mm2_measurement,sample_key,value_t0,fold_change,trace_id,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
A,12,A12,725,round1,0,FALSE,FALSE,NA,2,12,1,1_12,NA,NA,NA,NA,1135.711,1_12,725,1,1_12,568.5,0.9468424705065926,0.05315752949340735,4.680550729314707e-5
B,1,B1,621,round1,0,FALSE,FALSE,NA,3,13,1,1_13,NA,NA,NA,NA,937.073,1_13,621,1,1_13,568.5,0.9468424705065926,0.05315752949340735,5.6727202142637075e-5
B,2,B2,589,round1,0,FALSE,FALSE,NA,5,14,1,1_14,NA,NA,NA,NA,803.211,1_14,589,1,1_14,568.5,0.9468424705065926,0.05315752949340735,6.61812767671351e-5
B,3,B3,572,round1,0,FALSE,FALSE,NA,7,15,1,1_15,NA,NA,NA,NA,1386.858,1_15,572,1,1_15,568.5,0.9468424705065926,0.05315752949340735,3.8329468116712275e-5
B,4,B4,571,round1,0,FALSE,FALSE,NA,6,16,1,1_16,NA,NA,NA,NA,1210.81,1_16,571,1,1_16,568.5,0.9468424705065926,0.05315752949340735,4.390245331093017e-5
B,5,B5,574,round1,0,FALSE,FALSE,NA,8,17,1,1_17,NA,NA,NA,NA,1301.816,1_17,574,1,1_17,568.5,0.9468424705065926,0.05315752949340735,4.083336623102447e-5
B,6,B6,557,round1,0,FALSE,FALSE,NA,9,18,1,1_18,NA,NA,NA,NA,950.307,1_18,557,1,1_18,568.5,0.9468424705065926,0.05315752949340735,5.593721765009345e-5
B,7,B7,593,round1,0,FALSE,FALSE,NA,10,19,1,1_19,NA,NA,NA,NA,1239.561,1_19,593,1,1_19,568.5,0.9468424705065926,0.05315752949340735,4.288415777312077e-5
B,9,B9,578,round1,0,FALSE,FALSE,NA,1,21,1,1_21,NA,NA,NA,NA,1335.527,1_21,578,1,1_21,568.5,0.9468424705065926,0.05315752949340735,3.980266179074429e-5
B,10,B10,568,round1,0,FALSE,FALSE,NA,2,22,1,1_22,NA,NA,NA,NA,1243.191,1_22,568,1,1_22,568.5,0.9468424705065926,0.05315752949340735,4.275894009320157e-5
B,11,B11,607,round1,0,FALSE,FALSE,NA,3,23,1,1_23,NA,NA,NA,NA,982.572,1_23,607,1,1_23,568.5,0.9468424705065926,0.05315752949340735,5.410039110966662e-5
B,12,B12,619,round1,0,FALSE,FALSE,NA,5,24,1,1_24,NA,NA,NA,NA,1176.499,1_24,619,1,1_24,568.5,0.9468424705065926,0.05315752949340735,4.51828089045612e-5
C,1,C1,553,round1,0,FALSE,FALSE,NA,7,25,1,1_25,NA,NA,NA,NA,958.506,1_25,553,1,1_25,568.5,0.9468424705065926,0.05315752949340735,5.545873421074814e-5
C,2,C2,543,round1,0,FALSE,FALSE,NA,6,26,1,1_26,NA,NA,NA,NA,1009.114,1_26,543,1,1_26,568.5,0.9468424705065926,0.05315752949340735,5.267742741990236e-5
C,3,C3,574,round1,0,FALSE,FALSE,NA,8,27,1,1_27,NA,NA,NA,NA,1074.482,1_27,574,1,1_27,568.5,0.9468424705065926,0.05315752949340735,4.947270358499012e-5
C,4,C4,565,round1,0,FALSE,FALSE,NA,9,28,1,1_28,NA,NA,NA,NA,1111.19,1_28,565,1,1_28,568.5,0.9468424705065926,0.05315752949340735,4.7838380019085256e-5
C,5,C5,526,round1,0,FALSE,FALSE,NA,10,29,1,1_29,NA,NA,NA,NA,1055.955,1_29,526,1,1_29,568.5,0.9468424705065926,0.05315752949340735,5.0340714796944334e-5
C,7,C7,554,round1,0,FALSE,FALSE,NA,1,31,1,1_31,NA,NA,NA,NA,1128.398,1_31,554,1,1_31,568.5,0.9468424705065926,0.05315752949340735,4.7108847670243436e-5
C,8,C8,560,round1,0,FALSE,FALSE,NA,2,32,1,1_32,NA,NA,NA,NA,1270.984,1_32,560,1,1_32,568.5,0.9468424705065926,0.05315752949340735,4.1823917133030276e-5
C,9,C9,574,round1,0,FALSE,FALSE,NA,3,33,1,1_33,NA,NA,NA,NA,909.258,1_33,574,1,1_33,568.5,0.9468424705065926,0.05315752949340735,5.8462537028442254e-5
C,10,C10,622,round1,0,FALSE,FALSE,NA,5,34,1,1_34,NA,NA,NA,NA,1273.306,1_34,622,1,1_34,568.5,0.9468424705065926,0.05315752949340735,4.174764706473334e-5
C,11,C11,565,round1,0,FALSE,FALSE,NA,7,35,1,1_35,NA,NA,NA,NA,1547.991,1_35,565,1,1_35,568.5,0.9468424705065926,0.05315752949340735,3.4339688986181026e-5
C,12,C12,597,round1,0,FALSE,FALSE,NA,6,36,1,1_36,NA,NA,NA,NA,1275.078,1_36,597,1,1_36,568.5,0.9468424705065926,0.05315752949340735,4.168962957043205e-5
D,1,D1,568,round1,0,FALSE,FALSE,NA,8,37,1,1_37,NA,NA,NA,NA,1233.159,1_37,568,1,1_37,568.5,0.9468424705065926,0.05315752949340735,4.310679279266287e-5
D,2,D2,557,round1,0,FALSE,FALSE,NA,9,38,1,1_38,NA,NA,NA,NA,1076.938,1_38,557,1,1_38,568.5,0.9468424705065926,0.05315752949340735,4.935987911412481e-5
D,3,D3,547,round1,0,FALSE,FALSE,NA,10,39,1,1_39,NA,NA,NA,NA,1453.89,1_39,547,1,1_39,568.5,0.9468424705065926,0.05315752949340735,3.656227740297226e-5
D,5,D5,602,round1,0,FALSE,FALSE,NA,1,41,1,1_41,NA,NA,NA,NA,1252.15,1_41,602,1,1_41,568.5,0.9468424705065926,0.05315752949340735,4.245300442711125e-5
D,6,D6,595,round1,0,FALSE,FALSE,NA,2,42,1,1_42,NA,NA,NA,NA,1050.764,1_42,595,1,1_42,568.5,0.9468424705065926,0.05315752949340735,5.058940874773722e-5
D,7,D7,684,round1,0,FALSE,FALSE,NA,3,43,1,1_43,NA,NA,NA,NA,897.998,1_43,684,1,1_43,568.5,0.9468424705065926,0.05315752949340735,5.919559898062952e-5
D,8,D8,594,round1,0,FALSE,FALSE,NA,5,44,1,1_44,NA,NA,NA,NA,1319.274,1_44,594,1,1_44,568.5,0.9468424705065926,0.05315752949340735,4.02930168360836e-5
D,9,D9,563,round1,0,FALSE,FALSE,NA,7,45,1,1_45,NA,NA,NA,NA,868.57,1_45,563,1,1_45,568.5,0.9468424705065926,0.05315752949340735,6.120120369504743e-5
D,10,D10,566,round1,0,FALSE,FALSE,NA,6,46,1,1_46,NA,NA,NA,NA,1230.662,1_46,566,1,1_46,568.5,0.9468424705065926,0.05315752949340735,4.31942560129486e-5
D,11,D11,609,round1,0,FALSE,FALSE,NA,8,47,1,1_47,NA,NA,NA,NA,1264.463,1_47,609,1,1_47,568.5,0.9468424705065926,0.05315752949340735,4.203960850843983e-5
D,12,D12,608,round1,0,FALSE,FALSE,NA,9,48,1,1_48,NA,NA,NA,NA,1487.468,1_48,608,1,1_48,568.5,0.9468424705065926,0.05315752949340735,3.573692307559379e-5
E,1,E1,554,round1,0,FALSE,FALSE,NA,10,49,1,1_49,NA,NA,NA,NA,988.121,1_49,554,1,1_49,568.5,0.9468424705065926,0.05315752949340735,5.379657905601374e-5
E,3,E3,586,round1,0,FALSE,FALSE,NA,1,51,1,1_51,NA,NA,NA,NA,1402.937,1_51,586,1,1_51,568.5,0.9468424705065926,0.05315752949340735,3.789017574802529e-5
E,4,E4,591,round1,0,FALSE,FALSE,NA,2,52,1,1_52,NA,NA,NA,NA,1380.774,1_52,591,1,1_52,568.5,0.9468424705065926,0.05315752949340735,3.849835635187754e-5
E,5,E5,594,round1,0,FALSE,FALSE,NA,3,53,1,1_53,NA,NA,NA,NA,1265.372,1_53,594,1,1_53,568.5,0.9468424705065926,0.05315752949340735,4.200940869041464e-5
E,6,E6,646,round1,0,FALSE,FALSE,NA,5,54,1,1_54,NA,NA,NA,NA,846.757,1_54,646,1,1_54,568.5,0.9468424705065926,0.05315752949340735,6.277778570877755e-5
E,7,E7,593,round1,0,FALSE,FALSE,NA,7,55,1,1_55,NA,NA,NA,NA,1270.72,1_55,593,1,1_55,568.5,0.9468424705065926,0.05315752949340735,4.1832606312490044e-5
E,8,E8,716,round1,0,FALSE,FALSE,NA,6,56,1,1_56,NA,NA,NA,NA,699.213,1_56,716,1,1_56,568.5,0.9468424705065926,0.05315752949340735,7.602480144592185e-5
E,9,E9,585,round1,0,FALSE,FALSE,NA,8,57,1,1_57,NA,NA,NA,NA,1464.652,1_57,585,1,1_57,568.5,0.9468424705065926,0.05315752949340735,3.62936243513185e-5
E,10,E10,587,round1,0,FALSE,FALSE,NA,9,58,1,1_58,NA,NA,NA,NA,1340.34,1_58,587,1,1_58,568.5,0.9468424705065926,0.05315752949340735,3.9659735211518985e-5
E,11,E11,553,round1,0,FALSE,FALSE,NA,10,59,1,1_59,NA,NA,NA,NA,1061.081,1_59,553,1,1_59,568.5,0.9468424705065926,0.05315752949340735,5.009752270882935e-5
F,1,F1,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F1,1,1,round1_F1,568.5,0.9468424705065926,0.05315752949340735,NA
F,2,F2,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F2,1,1,round1_F2,568.5,0.9468424705065926,0.05315752949340735,NA
F,3,F3,3,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F3,3,1,round1_F3,568.5,0.9468424705065926,0.05315752949340735,NA
F,4,F4,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F4,1,1,round1_F4,568.5,0.9468424705065926,0.05315752949340735,NA
F,5,F5,3,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F5,3,1,round1_F5,568.5,0.9468424705065926,0.05315752949340735,NA
F,6,F6,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F6,1,1,round1_F6,568.5,0.9468424705065926,0.05315752949340735,NA
F,7,F7,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F7,1,1,round1_F7,568.5,0.9468424705065926,0.05315752949340735,NA
F,8,F8,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F8,1,1,round1_F8,568.5,0.9468424705065926,0.05315752949340735,NA
F,9,F9,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F9,1,1,round1_F9,568.5,0.9468424705065926,0.05315752949340735,NA
F,10,F10,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F10,1,1,round1_F10,568.5,0.9468424705065926,0.05315752949340735,NA
F,11,F11,2,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F11,2,1,round1_F11,568.5,0.9468424705065926,0.05315752949340735,NA
F,12,F12,0,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_F12,0,NA,round1_F12,568.5,0.9468424705065926,NA,NA
G,1,G1,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G1,1,1,round1_G1,568.5,0.9468424705065926,0.05315752949340735,NA
G,2,G2,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G2,1,1,round1_G2,568.5,0.9468424705065926,0.05315752949340735,NA
G,3,G3,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G3,1,1,round1_G3,568.5,0.9468424705065926,0.05315752949340735,NA
G,4,G4,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G4,1,1,round1_G4,568.5,0.9468424705065926,0.05315752949340735,NA
G,5,G5,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G5,1,1,round1_G5,568.5,0.9468424705065926,0.05315752949340735,NA
G,6,G6,2,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G6,2,1,round1_G6,568.5,0.9468424705065926,0.05315752949340735,NA
G,7,G7,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G7,1,1,round1_G7,568.5,0.9468424705065926,0.05315752949340735,NA
G,8,G8,2,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G8,2,1,round1_G8,568.5,0.9468424705065926,0.05315752949340735,NA
G,9,G9,2,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G9,2,1,round1_G9,568.5,0.9468424705065926,0.05315752949340735,NA
G,10,G10,2,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G10,2,1,round1_G10,568.5,0.9468424705065926,0.05315752949340735,NA
G,11,G11,2,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G11,2,1,round1_G11,568.5,0.9468424705065926,0.05315752949340735,NA
G,12,G12,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_G12,1,1,round1_G12,568.5,0.9468424705065926,0.05315752949340735,NA
H,1,H1,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H1,1,1,round1_H1,568.5,0.9468424705065926,0.05315752949340735,NA
H,2,H2,0,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H2,0,NA,round1_H2,568.5,0.9468424705065926,NA,NA
H,3,H3,0,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H3,0,NA,round1_H3,568.5,0.9468424705065926,NA,NA
H,4,H4,0,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H4,0,NA,round1_H4,568.5,0.9468424705065926,NA,NA
H,5,H5,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H5,1,1,round1_H5,568.5,0.9468424705065926,0.05315752949340735,NA
H,6,H6,2,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H6,2,1,round1_H6,568.5,0.9468424705065926,0.05315752949340735,NA
H,7,H7,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H7,1,1,round1_H7,568.5,0.9468424705065926,0.05315752949340735,NA
H,8,H8,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H8,1,1,round1_H8,568.5,0.9468424705065926,0.05315752949340735,NA
H,9,H9,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H9,1,1,round1_H9,568.5,0.9468424705065926,0.05315752949340735,NA
H,10,H10,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H10,1,1,round1_H10,568.5,0.9468424705065926,0.05315752949340735,NA
H,11,H11,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H11,1,1,round1_H11,568.5,0.9468424705065926,0.05315752949340735,NA
H,12,H12,1,round1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,round1_H12,1,1,round1_H12,568.5,0.9468424705065926,0.05315752949340735,NA
A,1,A1,1300,round1,1,FALSE,FALSE,NA,1,1,1,1_01,NA,NA,NA,NA,1441.04,1_01,627,2.073365231259968,1_01,715.1666666666666,1.191117279666898,0.8822479515930699,6.122300224789527e-4
A,2,A2,1092,round1,1,FALSE,FALSE,NA,2,2,1,1_02,NA,NA,NA,NA,1594.416,1_02,598,1.826086956521739,1_02,715.1666666666666,1.191117279666898,0.634969676854841,3.982459263171224e-4
A,3,A3,1130,round1,1,FALSE,FALSE,NA,3,3,1,1_03,NA,NA,NA,NA,1361.879,1_03,599,1.8864774624373957,1_03,715.1666666666666,1.191117279666898,0.6953601827704976,5.105888135219778e-4
A,4,A4,3329,round1,1,FALSE,FALSE,NA,5,4,1,1_04,NA,NA,NA,NA,1860.426,1_04,580,5.739655172413793,1_04,715.1666666666666,1.191117279666898,4.548537892746896,0.002444890521174664
A,5,A5,1552,round1,1,FALSE,FALSE,NA,7,5,1,1_05,NA,NA,NA,NA,1407.256,1_05,563,2.7566607460035524,1_05,715.1666666666666,1.191117279666898,1.5655434663366543,0.001112479510719197
A,6,A6,4126,round1,1,FALSE,FALSE,NA,6,6,1,1_06,NA,NA,NA,NA,1048.013,1_06,752,5.486702127659575,1_06,715.1666666666666,1.191117279666898,4.295584847992677,0.004098789660044939
A,7,A7,1164,round1,1,FALSE,FALSE,NA,8,7,1,1_07,NA,NA,NA,NA,1105.92,1_07,577,2.017331022530329,1_07,715.1666666666666,1.191117279666898,0.8262137428634311,7.470827391343234e-4
A,8,A8,1286,round1,1,FALSE,FALSE,NA,9,8,1,1_08,NA,NA,NA,NA,1363.778,1_08,559,2.300536672629696,1_08,715.1666666666666,1.191117279666898,1.109419392962798,8.134897270397367e-4
A,9,A9,1152,round1,1,FALSE,FALSE,NA,10,9,1,1_09,NA,NA,NA,NA,1374.518,1_09,568,2.028169014084507,1_09,715.1666666666666,1.191117279666898,0.8370517344176089,6.089783723586079e-4
A,11,A11,1065,round1,1,FALSE,FALSE,NA,1,11,1,1_11,NA,NA,NA,NA,1516.909,1_11,596,1.7869127516778522,1_11,715.1666666666666,1.191117279666898,0.5957954720109542,3.927694225632217e-4
A,12,A12,1048,round1,1,FALSE,FALSE,NA,2,12,1,1_12,NA,NA,NA,NA,1135.711,1_12,725,1.4455172413793103,1_12,715.1666666666666,1.191117279666898,0.2543999617124122,2.2400061433975032e-4
B,1,B1,1547,round1,1,FALSE,FALSE,NA,3,13,1,1_13,NA,NA,NA,NA,937.073,1_13,621,2.4911433172302737,1_13,715.1666666666666,1.191117279666898,1.3000260375633756,0.0013873263209625885
B,2,B2,1972,round1,1,FALSE,FALSE,NA,5,14,1,1_14,NA,NA,NA,NA,803.211,1_14,589,3.3480475382003396,1_14,715.1666666666666,1.191117279666898,2.156930258533442,0.002685384361685089
B,3,B3,2189,round1,1,FALSE,FALSE,NA,7,15,1,1_15,NA,NA,NA,NA,1386.858,1_15,572,3.826923076923077,1_15,715.1666666666666,1.191117279666898,2.635805797256179,0.001900559247778921
B,4,B4,1095,round1,1,FALSE,FALSE,NA,6,16,1,1_16,NA,NA,NA,NA,1210.81,1_16,571,1.9176882661996497,1_16,715.1666666666666,1.191117279666898,0.7265709865327517,6.00070189817355e-4
B,5,B5,1220,round1,1,FALSE,FALSE,NA,8,17,1,1_17,NA,NA,NA,NA,1301.816,1_17,574,2.1254355400696863,1_17,715.1666666666666,1.191117279666898,0.9343182604027882,7.177037771872431e-4
B,6,B6,1084,round1,1,FALSE,FALSE,NA,9,18,1,1_18,NA,NA,NA,NA,950.307,1_18,557,1.9461400359066428,1_18,715.1666666666666,1.191117279666898,0.7550227562397447,7.945040457870401e-4
B,7,B7,1592,round1,1,FALSE,FALSE,NA,10,19,1,1_19,NA,NA,NA,NA,1239.561,1_19,593,2.684654300168634,1_19,715.1666666666666,1.191117279666898,1.493537020501736,0.0012048919097178243
B,9,B9,1227,round1,1,FALSE,FALSE,NA,1,21,1,1_21,NA,NA,NA,NA,1335.527,1_21,578,2.1228373702422147,1_21,715.1666666666666,1.191117279666898,0.9317200905753167,6.976422719835066e-4
B,10,B10,2452,round1,1,FALSE,FALSE,NA,2,22,1,1_22,NA,NA,NA,NA,1243.191,1_22,568,4.316901408450704,1_22,715.1666666666666,1.191117279666898,3.125784128783806,0.0025143233250432204
B,11,B11,1851,round1,1,FALSE,FALSE,NA,3,23,1,1_23,NA,NA,NA,NA,982.572,1_23,607,3.0494233937397035,1_23,715.1666666666666,1.191117279666898,1.8583061140728054,0.0018912671173947613
B,12,B12,1065,round1,1,FALSE,FALSE,NA,5,24,1,1_24,NA,NA,NA,NA,1176.499,1_24,619,1.7205169628432957,1_24,715.1666666666666,1.191117279666898,0.5293996831763976,4.499788637103794e-4
C,1,C1,1090,round1,1,FALSE,FALSE,NA,7,25,1,1_25,NA,NA,NA,NA,958.506,1_25,553,1.9710669077757685,1_25,715.1666666666666,1.191117279666898,0.7799496281088705,8.137138714925838e-4
C,2,C2,1012,round1,1,FALSE,FALSE,NA,6,26,1,1_26,NA,NA,NA,NA,1009.114,1_26,543,1.863720073664825,1_26,715.1666666666666,1.191117279666898,0.6726027939979269,6.66528057283842e-4
C,3,C3,1474,round1,1,FALSE,FALSE,NA,8,27,1,1_27,NA,NA,NA,NA,1074.482,1_27,574,2.56794425087108,1_27,715.1666666666666,1.191117279666898,1.376826971204182,0.001281386725142145
C,4,C4,1094,round1,1,FALSE,FALSE,NA,9,28,1,1_28,NA,NA,NA,NA,1111.19,1_28,565,1.936283185840708,1_28,715.1666666666666,1.191117279666898,0.7451659061738098,6.706017028355275e-4
C,5,C5,1085,round1,1,FALSE,FALSE,NA,10,29,1,1_29,NA,NA,NA,NA,1055.955,1_29,526,2.0627376425855513,1_29,715.1666666666666,1.191117279666898,0.8716203629186532,8.254332456578673e-4
C,7,C7,1266,round1,1,FALSE,FALSE,NA,1,31,1,1_31,NA,NA,NA,NA,1128.398,1_31,554,2.2851985559566788,1_31,715.1666666666666,1.191117279666898,1.0940812762897807,9.695881030361458e-4
C,8,C8,1080,round1,1,FALSE,FALSE,NA,2,32,1,1_32,NA,NA,NA,NA,1270.984,1_32,560,1.9285714285714286,1_32,715.1666666666666,1.191117279666898,0.7374541489045305,5.802229995849913e-4
C,9,C9,1788,round1,1,FALSE,FALSE,NA,3,33,1,1_33,NA,NA,NA,NA,909.258,1_33,574,3.1149825783972127,1_33,715.1666666666666,1.191117279666898,1.9238652987303146,0.0021158629329962615
C,10,C10,1339,round1,1,FALSE,FALSE,NA,5,34,1,1_34,NA,NA,NA,NA,1273.306,1_34,622,2.152733118971061,1_34,715.1666666666666,1.191117279666898,0.961615839304163,7.552118966722554e-4
C,11,C11,1277,round1,1,FALSE,FALSE,NA,7,35,1,1_35,NA,NA,NA,NA,1547.991,1_35,565,2.2601769911504426,1_35,715.1666666666666,1.191117279666898,1.0690597114835445,6.90611063942584e-4
C,12,C12,1046,round1,1,FALSE,FALSE,NA,6,36,1,1_36,NA,NA,NA,NA,1275.078,1_36,597,1.7520938023450587,1_36,715.1666666666666,1.191117279666898,0.5609765226781607,4.3995467154022e-4
D,1,D1,1414,round1,1,FALSE,FALSE,NA,8,37,1,1_37,NA,NA,NA,NA,1233.159,1_37,568,2.48943661971831,1_37,715.1666666666666,1.191117279666898,1.298319340051412,0.0010528401771802433
D,2,D2,1093,round1,1,FALSE,FALSE,NA,9,38,1,1_38,NA,NA,NA,NA,1076.938,1_38,557,1.96229802513465,1_38,715.1666666666666,1.191117279666898,0.771180745467752,7.160864835930684e-4
D,3,D3,969,round1,1,FALSE,FALSE,NA,10,39,1,1_39,NA,NA,NA,NA,1453.89,1_39,547,1.7714808043875685,1_39,715.1666666666666,1.191117279666898,0.5803635247206704,3.9917980364447816e-4
D,5,D5,1337,round1,1,FALSE,FALSE,NA,1,41,1,1_41,NA,NA,NA,NA,1252.15,1_41,602,2.2209302325581395,1_41,715.1666666666666,1.191117279666898,1.0298129528912414,8.224357727838049e-4
D,6,D6,2720,round1,1,FALSE,FALSE,NA,2,42,1,1_42,NA,NA,NA,NA,1050.764,1_42,595,4.571428571428571,1_42,715.1666666666666,1.191117279666898,3.3803112917616733,0.0032170033344896417
D,7,D7,1874,round1,1,FALSE,FALSE,NA,3,43,1,1_43,NA,NA,NA,NA,897.998,1_43,684,2.739766081871345,1_43,715.1666666666666,1.191117279666898,1.5486488022044471,0.0017245570727378535
D,8,D8,3021,round1,1,FALSE,FALSE,NA,5,44,1,1_44,NA,NA,NA,NA,1319.274,1_44,594,5.085858585858586,1_44,715.1666666666666,1.191117279666898,3.894741306191688,0.0029521852975133963
D,9,D9,1130,round1,1,FALSE,FALSE,NA,7,45,1,1_45,NA,NA,NA,NA,868.57,1_45,563,2.0071047957371224,1_45,715.1666666666666,1.191117279666898,0.8159875160702244,9.394608564309431e-4
D,10,D10,1058,round1,1,FALSE,FALSE,NA,6,46,1,1_46,NA,NA,NA,NA,1230.662,1_46,566,1.8692579505300353,1_46,715.1666666666666,1.191117279666898,0.6781406708631372,5.510373042014275e-4
D,11,D11,1361,round1,1,FALSE,FALSE,NA,8,47,1,1_47,NA,NA,NA,NA,1264.463,1_47,609,2.2348111658456484,1_47,715.1666666666666,1.191117279666898,1.0436938861787504,8.254048447275645e-4
D,12,D12,1316,round1,1,FALSE,FALSE,NA,9,48,1,1_48,NA,NA,NA,NA,1487.468,1_48,608,2.164473684210526,1_48,715.1666666666666,1.191117279666898,0.973356404543628,6.543713239838625e-4
E,1,E1,1007,round1,1,FALSE,FALSE,NA,10,49,1,1_49,NA,NA,NA,NA,988.121,1_49,554,1.8176895306859207,1_49,715.1666666666666,1.191117279666898,0.6265722510190226,6.341047817210874e-4
